BidId,TrafficType,PublisherId,AppSiteId,AppSiteCategory,Position,BidFloor,Timestamp,Age,Gender,OS,OSVersion,Model,Manufacturer,Carrier,DeviceType,DeviceId,DeviceIP,Country,Latitude,Longitude,Zipcode,GeoType,CampaignId,CreativeId,CreativeType,CreativeCategory,ExchangeBid,Outcome
bc4ad7497d73cc15c0db12aaa249055227d58bc9,app,0a68db322ab8eed1f362a1882421dce5abbf1e3f,029c127063d265924887a4b0689007e1ece16e51,Local News,Unknown,0.23,1445992281,0,0,iOS,9.1,0,Apple,0,Mobile/Tablet,0b11d6a718117cdb494d7f2419668cdd35cd6394,f9b0dcb5c7e828cfd93bba2c37a7474196086a21,USA,42.7,-83.2,48326,GPS,54667,869106,2,Couponing#Celebrity Fan/Gossip,0.53,0
18cc3aa9f937ba2f9231b80363eb0d4f88444957,app,77b4f6dbb5fcec348386a467bc72793f5b457851,85d0d8cb55b4b153b28ddfe5a121c0e5188eff07,Hobbies & Interests,Unknown,0.0,1445991196,0,0,iOS,8_4_1,Apple iPhone,Apple,T-Mobile,Phone,4d6fb13426669147223884369c04d517880390fb,e1efdab739e6086b4177efdadac5c700a8514031,USA,25.8,-80.2,33131,IP,63851,867978,2,Advertising#Buying/Selling Homes,0.69,0
6ac981ff0b8599f62c90579cec47d2d3711af57c,app,7ba4d649042a1a655f3a3ba02267fa1ab66d17e7,a9fe9aff8929976f110b27a8aef236516adaa6d6,Arts & Entertainment,Above the Fold,0.0,1445990903,20,M,iOS,9.1,Apple iPad,Apple,0,Mobile/Tablet,9a00f1a81e7d645a6a20c539f6bb3e18e536dec2,a8d358b316fdd3f795fe2fe345a4ef7bbe87f9e3,USA,25.7,-80.3,33143,User,54667,786816,2,Couponing#Celebrity Fan/Gossip,0.56,0
c51756eac06ef77216509b606d1d785e04704d38,app,9f9e722a5209569959fc30193020ebffa5d0f13e,f3f447abf6aa15def97ddbcc0f8694eb8d8a4839,Arts & Entertainment,Above the Fold,0.0,1445993860,18,M,iOS,7.1,Apple iPhone,Apple,Excelcomindo,Phone,84742f3533189a4a4f1fca771c7f3b0e173abc8f,9e98c98a8788c005734d620ddbc2db655f35b975,IDN,-5.0,120.0,0,User,70747,871730,2,Comparison,0.06,0
1d3ae5e626da525e63c37aded4668f919ee23257,app,77b4f6dbb5fcec348386a467bc72793f5b457851,b5213112abf4c2b060a8d26f87a0f6722e4b0a67,Hobbies & Interests,Unknown,0.0,1445992591,0,0,iOS,7.0,Apple iPhone,Apple,Excelcomindo,Phone,2a4fd774bb5900ab7d26e08e3bf9d158f3eb73fa,55fbeb4bc75dfa5f53e9a86c38a2b4a7a3a53dd3,IDN,-5.0,120.0,0,User,66591,866168,2,Advertising#Comparison,0.02,0
512af76bfaa03034192e66bcabd3999ca8142059,app,9f9e722a5209569959fc30193020ebffa5d0f13e,f3f447abf6aa15def97ddbcc0f8694eb8d8a4839,Arts & Entertainment,Above the Fold,0.0,1445993304,30,M,iOS,9.1,Apple iPhone,Apple,0,Mobile/Tablet,0,29c62cee559442e8ae13d79c21b55233f90ea768,IDN,-6.2,106.8,0,User,71007,872486,2,Comparison#Couponing,0.01,0
979395148e9b6d3b520e804e61c12afc39cc56a2,app,6345bdcd154bf0f63a1189e4d13902674c689e3c,0127e72bed853215e0de53c61f97687b4f34df10,Hobbies & Interests#Video & Computer Games#0,Above the Fold,0.96,1445993914,0,0,iOS,9.1,Apple iPhone,Apple,AT&T Mobility,Phone,1a122dc4062a10332113174e827ff84a6ac7aa91,64273d655f59a43071040f9dd95f0f45498b442a,USA,34.4,-118.5,91350,GPS,70627,871118,2,Advertising,0.44,0
bc1cc0941463b3f9d1bc634e6387c8ee10b58fdd,site,1235764598002f14f36a0d4e36bb43b0fcbafaaf,e4a47cd7abffd59bb07ee0a5e72f364546e95cbf,Arts & Entertainment,Above the Fold,0.0,1445991306,0,0,iOS,0,Apple iPhone,Apple,0,Mobile/Tablet,0,d068667c92e9a72831542fc72fd2fb2018de017e,USA,34.1,-118.2,90045,0,69487,867828,2,Beauty,0.21,0
691ace003fb8101c3079d6f11bf1589d31c49187,app,1ab335267bb1f1691652228eddff9ccf32ecd096,9e2f564ea8403f0e8a36366bcc4d29b2b86bd299,Society,Above the Fold,0.0,1445992589,24,M,iOS,4.3.2,Apple iPad,Apple,0,Tablet,0,125c0654e63131c95ade999859c3a6b0079683c4,PHL,14.7,121.1,1107,IP,69463,867746,2,Television,0.01,0
ead9c693e15c744835ecaf4caa5d9c2e0cc1b208,app,1ab335267bb1f1691652228eddff9ccf32ecd096,9e2f564ea8403f0e8a36366bcc4d29b2b86bd299,Society,Above the Fold,0.0,1445992125,19,F,iOS,9.1,Apple iPhone,Apple,0,Mobile/Tablet,5932d3d365ff344133033f9699244b8f4b1a2765,d9ecca173007128d5e209b5bfae0afb185577f1a,IDN,-6.1,106.8,0,GPS,69231,867172,2,Buying/Selling Cars#Performance Vehicles,0.87,w
ec5ea723176bd47fa40fda50b890868fbef40573,app,1ab335267bb1f1691652228eddff9ccf32ecd096,d7f343b4777009d44c330dadfdf3ddb2dcc22a5b,Hobbies & Interests,Footer,0.0,1445990941,0,0,iOS,7.0,Apple iPhone,Apple,Vodacom,Phone,0,c7a5539525e997b1ac1eaec00bc6121a4253dc5b,ZAF,-26.2,28.1,2000,User,65107,867708,1,Cell Phones#Internet Technology,0.01,0
ecd92068b3ebf3a9cd3b09faa07c6f2087e75c26,app,7ba4d649042a1a655f3a3ba02267fa1ab66d17e7,a9fe9aff8929976f110b27a8aef236516adaa6d6,Arts & Entertainment,Above the Fold,0.0,1445990863,13,M,iOS,9.1,Apple iPad,Apple,0,Mobile/Tablet,53eac06c8120a951883526e6a81607564e4aec89,cd47422ab1680d7425b5d116fa49719e1c495076,USA,28.0,-82.7,33765,GPS,54351,389378,2,Hotels#Advertising,0.05,0
4fe202bb8de40ff2b6e12ff7d31cc1589142f863,site,b981747b2590229f01902ecd1fa44987936b1128,622dc3d8063558bd85c65235468dce15cd6ea3df,Arts & Entertainment,Unknown,0.0,1445992274,0,0,iOS,7.1,Apple iPhone 4,Apple,Indosat,Mobile/Tablet,4e250065accfd1a09f8fa1862199b4a3b58c2994,80a05d5df050467a9ba621596a2eedc206215865,IDN,-6.2,106.8,0,User,66591,866164,2,Advertising#Comparison,0.03,0
a8774f103f7b1f7596cc5df333f15aa95174ce06,app,f155e6c6c9d13bed1bf794a363175c9ef7ebb37e,b3e1a5e2d8f57667412425c42c9d9668dcfa384f,Uncategorized#Business#0#0,Above the Fold,0.05,1445990876,0,0,iOS,0,Apple iPhone,Apple,Verizon Wireless,Mobile/Tablet,0,f11f9b1b30327ea8ad15a50e87b37084d2823f9b,USA,41.2,-73.7,10549,GPS,69487,867828,2,Beauty,0.2,0
b10d26be99761060e218233ac922f759d94bb3a7,app,1ab335267bb1f1691652228eddff9ccf32ecd096,9937c72538e99b0a09dafc6a5d6eb5dbfbb21c8b,Hobbies & Interests#Style & Fashion,Footer,0.0,1445991585,0,0,iOS,0,Apple iPhone,Apple,0,Mobile/Tablet,0,043e90866eccff2b64b90cda36726f8ccc4c8471,USA,40.9,-74.2,07503,0,69487,867828,2,Beauty,0.09,0
c4158a237b94c34b4467238277bb8d27a5885ff8,app,f155e6c6c9d13bed1bf794a363175c9ef7ebb37e,b3e1a5e2d8f57667412425c42c9d9668dcfa384f,Uncategorized#Business#0#0,Above the Fold,0.05,1445991105,0,0,iOS,8.1,Apple iPhone,Apple,Indosat,Phone,a69101d9423934bbcded693f2faf13872868d999,641b79a17bcfc49a624ba56d6cf2646145d9b62a,IDN,-6.2,106.8,0,User,69891,868692,2,Advertising#Cell Phones,0.18,0
f8fc152da4915475b1eb58726ea131eeea3ea99c,app,1ab335267bb1f1691652228eddff9ccf32ecd096,7db3d1aec9fa79e0395d282339881349cfd1a529,Hobbies & Interests,Above the Fold,0.0,1445993077,0,0,iOS,9.1,Apple iPhone 4S,Apple,Telkomsel,Mobile/Tablet,45737ffbd27159b4a6ba23831aaa847cd5b5cacf,e84cc222eca03d9aa27cc89e18f796794f747406,IDN,-5.0,120.0,0,User,69891,868690,2,Advertising#Cell Phones,0.18,0
5b360efe0fba25c89c5e952a50c02135806a1ccd,app,1ab335267bb1f1691652228eddff9ccf32ecd096,9e2f564ea8403f0e8a36366bcc4d29b2b86bd299,Society,Above the Fold,0.0,1445993938,30,F,iOS,8.1,Apple iPhone,Apple,Telkomsel,Phone,c722ae3bfd69b021a0cc0b94ab0ee39ef68a9fda,9d30947f2f9697c08269b8b73432671603e7fb60,IDN,-6.2,106.8,0,User,71007,872474,2,Comparison#Couponing,0.01,0
c0fd1d4befdb3c27ea12ea7559c00a2ffe14e75a,app,9f9e722a5209569959fc30193020ebffa5d0f13e,f3f447abf6aa15def97ddbcc0f8694eb8d8a4839,Arts & Entertainment,Above the Fold,0.0,1445991717,17,F,iOS,9.1,Apple iPad,Apple,Verizon Wireless,Mobile/Tablet,3ed46e6bea700039d3971a0d6dfb15a4991249f7,b528e569bf5dabb5636875b55b8721b141738a87,USA,42.5,-90.1,61001,User,54351,389378,2,Hotels#Advertising,0.15,0
0b05c97e7adcb8313322723a7cd8948fc14c900b,app,abacb55691278d33d73e40141159bc0fe4d1f7a1,716f57a6ea30792324b0a37d91d56965c67dc9b4,Technology & Computing,Unknown,0.0,1445992773,0,0,iOS,9.1,0,Apple,Verizon Wireless,Mobile/Tablet,69f3b480b6a9b02aad4ce4710e58a5959093de9f,1d105373f52ef721d047ec0f2a0ececb9e6e1847,USA,32.5,-85.0,36870,0,61015,790592,2,Card Games,0.27,0
46137e5c4b53c8d0ed0b829a675838c919b2d656,app,2159af0c8df6cf9525e2a13da48825a4394645ba,6e49c1a813e9554a0dd9f181f04102123b58e4fb,Hobbies & Interests#Board Games/Puzzles,Header,0.0,1445990875,0,0,iOS,9.1,Apple iPhone,Apple,3,Mobile/Tablet,2113d786a3a84729f01c93d7aa9d78780620a754,c0cd1e3d53c0242c019a3af80d6e31c3237652d0,IDN,-7.7,110.6,0,User,69891,868692,2,Advertising#Cell Phones,0.02,0
4a65de207ec2274ef6c36e093a9e9dd76a7e4f13,app,d35dbb33e40db46f50b4bbaa80120d5b7825ece0,eeffeae8cd37a381987b7b0849ce49cfa510b84a,Arts & Entertainment,Above the Fold,0.0,1445992548,0,0,iOS,7.1,Apple iPhone,Apple,Excelcomindo,Phone,a048119ca77f7be30281b0869f9691e89c0245d6,ffc8103c95253a9b016a7071143ed36f7fd967db,IDN,-5.0,120.0,0,User,71007,872486,1,Comparison#Couponing,0.15,w
e76316ff38bb0688b5badca295964bd6bba82025,app,1ab335267bb1f1691652228eddff9ccf32ecd096,47cd7dd536bd20cf213a5afd110d8ac4a75766e5,Style & Fashion,Above the Fold,0.0,1445992008,0,0,iOS,9_1,Apple iPhone,Apple,AT&T Mobility,Phone,c78dd833ace5dbbc1d68530032bf8d85a6ca7592,63c7aaaa55afeba98327026471de1669ad91738e,USA,42.6,-88.6,0,GPS,68735,867122,2,Budget Travel,1.29,w
5d7659bbe14aeae76683251560cc50ebba17c53c,app,1ab335267bb1f1691652228eddff9ccf32ecd096,344c28a21a3d6fc4c391c9b534522b897c039814,Society,Above the Fold,0.0,1445991118,0,0,iOS,9.1,Apple iPhone,Apple,Chunghwa Telecom TW,Mobile/Tablet,1e656a8b7ae47180a64b621af6ef0ea9821e555e,1a87ed9a12033f22c7955520f97f5c738846a695,TWN,25.1,121.6,350003,User,70775,871902,2,Board Games/Puzzles#Roleplaying Games,0.69,0
c387ef0c13edcfa0cf84710e95b227ac2c29c218,app,1ab335267bb1f1691652228eddff9ccf32ecd096,c7f3553ced216a983e60b8206389fc34cce69e49,Hobbies & Interests#Style & Fashion,Footer,0.0,1445993748,0,0,iOS,0,Apple iPhone,Apple,0,Mobile/Tablet,0,dbe9300f43d413e75f99ef55bdcea9799e8dfd3f,USA,39.9,-82.7,43228,0,69487,867828,2,Beauty,0.2,0
b534226712b9212c228ef5b3780bb82e1ad566d1,app,49fbf9ca912125c5206c350fc18750b00f865f36,1fb98b9ee8f6b908dbaf9e152604024b58e7fbeb,Arts & Entertainment#Uncategorized#0#0,Above the Fold,0.08,1445992215,29,M,iOS,8,Apple iPhone,Apple,0,Mobile/Tablet,0,3f832dcade91ff328dce72115f912db3167805cb,USA,40.7,-73.9,11369,GPS,69487,867828,2,Beauty,0.2,0
0fa22f34e74670de0a0a9fe1c81dbdfdece80351,app,ce7c84eb339b0a8e698343e84c4646c3b37d9c8c,b3d94c51b8f3ff2a30b12ca7eeed202e03c5b77e,Business#0,Above the Fold,0.11,1445992266,0,0,iOS,9.1,0,Apple,Telkomsel,Mobile/Tablet,1617584e92d37100437f4ead9b812735e98b22b8,eb7e3157653bc28eec21079b9ff61282b3993823,IDN,-6.2,106.8,0,0,70747,871734,2,Comparison,0.18,w
5534cad6314a1a34de3d945662a8be7279b89bab,site,bfa911b6817a136755ba56d7cb3b45b8f8ce267f,703f6a51d9e1d1ba933ad56ed6ed4faba4d7710c,Arts & Entertainment#Books & Literature,Above the Fold,0.0,1445991749,0,0,iOS,8.3,Apple iPad,Apple,0,Mobile/Tablet,88e564866c9d6d303e110138c023a4d6d854e0e6,d7df7d145d2145ab20d034e258018eb886658ab8,USA,43.3,-70.6,04090,GPS,54351,389378,2,Hotels#Advertising,0.05,0
824e19128dec882ecd965d67d77ece7d7b7401f5,app,1ab335267bb1f1691652228eddff9ccf32ecd096,9937c72538e99b0a09dafc6a5d6eb5dbfbb21c8b,Hobbies & Interests#Style & Fashion,Footer,0.0,1445991176,0,0,iOS,9.1,Apple iPad,Apple,AT&T Mobility,Mobile/Tablet,f431a82970bfd56999e88c7f3aec11d35f3a9bb4,12cd682999822721ae6ff9686efc1824df127069,USA,40.8,-74.0,10017,0,54351,389378,2,Hotels#Advertising,0.15,0
9e079d497e85785c370a8b0b78448fce723974fa,app,1ab335267bb1f1691652228eddff9ccf32ecd096,6467bd1e55e6c7f26f9fe85f38c3023801926a0e,Music#Technology & Computing,Above the Fold,0.0,1445991367,0,0,iOS,8,Apple iPhone,Apple,0,Mobile/Tablet,0,b3edc100c3fdac8916c1d4d1e1545ec4aff4db50,USA,40.7,-73.5,11758,GPS,69487,867828,2,Beauty,0.2,0
a132ef047a5d1de89ac7cd3e0911b4c05303ff4c,app,f4da8ebbd4130976b5bf24f4ffe02bd85cf13661,2bb6a022887323a92a89e2cf3c79e46e5b20fb5e,Hobbies & Interests#News,Above the Fold,0.0,1445992750,0,0,iOS,9.1,Apple iPhone 5S,Apple,T-Mobile DE,Mobile/Tablet,1f26b45bb0f0fb9c59ff7516f9ceac2b6351cab9,73592dd82d089d5ce7f08bdfb76b72817bca60c2,DEU,52.4,9.7,30453,IP,70783,871918,2,Advertising,0.01,0
b0efe9cb662966a12ce7ef5b48d8a2673f970da0,site,bfa911b6817a136755ba56d7cb3b45b8f8ce267f,703f6a51d9e1d1ba933ad56ed6ed4faba4d7710c,Arts & Entertainment#Books & Literature,Above the Fold,0.0,1445990811,0,0,iOS,9.1,Apple iPad,Apple,0,Mobile/Tablet,2d96acc67e4ff7f6e500beec5cc82d48ed98f222,f963b8c11387810bf6ff13afbd847d193de3d10e,USA,29.7,-82.3,32669,0,54351,389378,2,Hotels#Advertising,0.15,0
16adaa853cc6854d3e5cd1d6c27bca45cdd9fa8c,app,1ab335267bb1f1691652228eddff9ccf32ecd096,9937c72538e99b0a09dafc6a5d6eb5dbfbb21c8b,Hobbies & Interests#Style & Fashion,Footer,0.0,1445993024,0,0,iOS,9.1,Apple iPad,Apple,0,Mobile/Tablet,0,1a88aeb5c32e2790a6767d82435bc01ce98c31a9,PHL,14.6,121.0,0,IP,69463,867750,2,Television,0.04,w
ede71f7dfe16991a6bfb4c8d3eb4c07eac237a02,app,1ab335267bb1f1691652228eddff9ccf32ecd096,fba8759137fdf4647352b4a5d29401e4850cd950,Hobbies & Interests#Style & Fashion,Footer,0.0,1445993340,0,0,iOS,9.1,Apple iPhone,Apple,0,Mobile/Tablet,0,b838b2df39628460f317cb3dfaac9aeb5e427872,SGP,1.3,103.9,0,User,69471,867778,2,Television,0.11,0
06edd3394ff8fe281d5abf40437a426c417ba829,site,bfa911b6817a136755ba56d7cb3b45b8f8ce267f,703f6a51d9e1d1ba933ad56ed6ed4faba4d7710c,Arts & Entertainment#Books & Literature,Above the Fold,0.0,1445993257,0,0,iOS,9.1,Apple iPhone,Apple,0,Mobile/Tablet,f09819c033722e2a8fd48e43f96b4d13bdef372a,1b4128bb2ccaa42dc82ffedc8e39a62a33fc0abc,IDN,-6.9,107.6,0,GPS,71007,872478,2,Comparison#Couponing,0.02,0
60cf537c51491c02bd7770fc7195ea9e7b36bb95,app,ce7c84eb339b0a8e698343e84c4646c3b37d9c8c,b3d94c51b8f3ff2a30b12ca7eeed202e03c5b77e,Business#0,Above the Fold,0.08,1445992289,0,0,iOS,9.1,Apple iPhone,Apple,AT&T Mobility,Mobile/Tablet,877e6d3d50b2e82be66f77c6311dec8b2f28da83,3f5048a4b0f9bb099fd915cf40d6e40d9fe8e36f,USA,40.8,-73.9,10400,User,54351,389380,2,Hotels#Advertising,0.14,0
cd71f3c8d93b4e147789ea6e1d933367f4988ed6,app,f40f1f7f79217ec6945ca74ea6abac22e0218883,8059d5b10c815855f9bd4c51923357dda0ccdf48,Dating#Society,Above the Fold,0.0,1445991850,0,0,iOS,9.1,Apple iPhone,Apple,0,Mobile/Tablet,0,5a6777494da6a99db03dbd1267abdc6c1d806396,SGP,1.3,103.9,0,IP,69471,867778,2,Television,0.01,0
8cade8fdf61a7025e5b733670536e47112599663,app,1ab335267bb1f1691652228eddff9ccf32ecd096,c7f3553ced216a983e60b8206389fc34cce69e49,Hobbies & Interests#Style & Fashion,Footer,0.0,1445993974,0,0,iOS,0,Apple iPhone,Apple,0,Mobile/Tablet,0,1027bb5857daf75e73164b051fc4000fae00dd9a,USA,33.9,-118.1,90650,IP,69487,867828,2,Beauty,0.21,0
294c2520896437290e7dc6743170e197bf50d2ec,app,baa96d6e29df38d82dfd3107da0ff0533fe792cd,086da9aa6290c5be4e77593f1cc21a46df89a161,Arts & Entertainment,Unknown,0.0,1445990639,0,0,iOS,9.1,0,Apple,Sprint Wireless,Mobile/Tablet,4c50fa94ea137eeb40639a82ed7c68c0ff241a92,5ebe62419603862b712ab2e4a70015c859ce9105,USA,30.5,-87.2,32503,0,61015,790592,2,Card Games,0.15,0
8222d19e6863a32591e03c8b69baace6d4845a8e,app,7ba4d649042a1a655f3a3ba02267fa1ab66d17e7,63a4d08fdc16944f469598cd8694cc858a5377a7,Arts & Entertainment,Above the Fold,0.0,1445991058,19,M,iOS,9.0,Apple iPhone,Apple,Chunghwa Telecom TW,Mobile/Tablet,0,4ee4a35b0646b9a9366e7b7b3d7b79564b2b6a29,TWN,25.0,121.5,0,User,70775,871902,2,Board Games/Puzzles#Roleplaying Games,0.21,0
8cd6ca9d680ddce86b63d33ffb3fcc7b6ac64fcf,app,1ab335267bb1f1691652228eddff9ccf32ecd096,c7f3553ced216a983e60b8206389fc34cce69e49,Hobbies & Interests#Style & Fashion,Footer,0.0,1445990719,0,0,iOS,9.1,Apple iPhone 5C,Apple,Verizon Wireless,Mobile/Tablet,33b360f103c624c47d8bd55aad774d439b68f043,550e1ee75cf6ab95aacb343b325e26abc4446af0,USA,40.8,-73.9,11103,User,54667,872738,2,0,0.56,0
34ddbb340dfb3544538c3a212e3f5548cb3df233,app,1ab335267bb1f1691652228eddff9ccf32ecd096,9937c72538e99b0a09dafc6a5d6eb5dbfbb21c8b,Hobbies & Interests#Style & Fashion,Footer,0.0,1445990613,0,0,iOS,9.1,Apple iPad,Apple,0,Mobile/Tablet,0fe291093845e70eb45c99ad1d18f715f9019872,53b8265dd3ddbc0a89d98370ea0d50596097fb39,USA,21.3,-157.7,96825,User,54351,389378,2,Hotels#Advertising,0.15,0
f58a382d5ebbb01773e88bee9e2f725d9f6a69f6,app,1ab335267bb1f1691652228eddff9ccf32ecd096,0433d752a493257628969d62ca9ddfb986be6246,Technology & Computing,Footer,0.0,1445993888,27,M,iOS,6.1,0,Apple,0,0,651d2fb29c64d52839457e579a4c2ec8ca16014d,5809d817e9881f41149e2e341e900567432563f6,USA,41.7,-87.6,60633,User,54351,389380,2,Hotels#Advertising,0.15,0
7f2be9c85381b15e662bfce1d398de6bfea7663d,app,ab400f5f1df15f21e106b946f2b2bb90cfc5e7cd,f09c477ae7626631b8d3faec6dc10a4227d915ca,Arts & Entertainment,Unknown,0.0,1445991020,0,0,iOS,9.1,Apple iPad,Apple,Verizon Wireless,Mobile/Tablet,199cfa551f69f153bf1c90bef75a4d6297c61a69,e2bf41a770ca6ca86d31dac2ad604be7e3815adb,USA,47.6,-117.3,99206,0,54351,389378,2,Hotels#Advertising,0.6,0
d4498259d1ab0c9d7dca7261259115e82cf27b23,app,9f9e722a5209569959fc30193020ebffa5d0f13e,f3f447abf6aa15def97ddbcc0f8694eb8d8a4839,Arts & Entertainment,Above the Fold,0.0,1445991284,0,M,iOS,8.4,Apple iPad,Apple,0,Mobile/Tablet,0,965e9bab31ffd19eab6dd4edee19de061ae08304,IDN,0.0,0.0,0,User,66591,866164,2,Advertising#Comparison,0.04,0
09e2123b16cb1828f58b5dc5bc3b2264a63d4e58,app,1ab335267bb1f1691652228eddff9ccf32ecd096,c7f3553ced216a983e60b8206389fc34cce69e49,Hobbies & Interests#Style & Fashion,Footer,0.0,1445993227,0,0,iOS,9.1,0,Apple,Verizon Wireless,Mobile/Tablet,029e957a53ea730efe4f5ba00cff045df26c4ad3,dfbe2a92e573d88d6e013562bce9d26f806cd3f8,USA,38.6,-90.3,63109,0,61015,790592,2,Card Games,0.3,w
2c1efd9e786b3e3becc8228d3c1ff2e2b6a4ab3a,site,8df8ffabfc5092177d4b30e2e8d62a24869205e1,8926d5af921beef4077a9dd7060e438a0160d983,Arts & Entertainment,Header,0.0,1445990852,0,0,iOS,9.1,Apple iPhone 5C,Apple,T-Mobile,Mobile/Tablet,ee34d394a75b4e631ec25f531405a05774bde05e,f3488afaa498aae026025ce8d22b8d08ba5fad9e,USA,35.0,-85.3,30741,GPS,54351,389380,2,Hotels#Advertising,0.16,0
1005cae7fbad40db5c5951d67819ca6964f8f439,app,7ba4d649042a1a655f3a3ba02267fa1ab66d17e7,a9fe9aff8929976f110b27a8aef236516adaa6d6,Arts & Entertainment,Above the Fold,0.0,1445990645,30,M,iOS,9.1,Apple iPad,Apple,0,Mobile/Tablet,4c7c911ba4ea691465058dde90bce3ca569bce05,f1419b3e2aa95a9d26e55ba8ba31abf09c2ccf48,USA,43.6,-96.8,57107,User,54351,389378,2,Hotels#Advertising,0.15,0
