BidId,TrafficType,PublisherId,AppSiteId,AppSiteCategory,Position,BidFloor,Timestamp,Age,Gender,OS,OSVersion,Model,Manufacturer,Carrier,DeviceType,DeviceId,DeviceIP,Country,Latitude,Longitude,Zipcode,GeoType,CampaignId,CreativeId,CreativeType,CreativeCategory,ExchangeBid,Outcome
b7340f02c2f5e7fdad0d70fc271f86e110b7321f,site,707dd12d6fb3866defe399876378197dcc0e354d,52495a8610395e5780f602c7f19b76fba57154a8,Arts & Entertainment,Above the Fold,0.0,1445993280,0,0,Windows,8,0,0,3,Mobile/Tablet,0,a0b6be6fc59effa08c6523a9d81539a6899b75a8,IDN,-0.1,109.3,78111,User,69891,868692,2,Advertising#Cell Phones,0.02,0
33d2610adb67c53f067cedbc0002a7b1df7e0759,site,813ce07473712b6ce21077b7b26bd959cd9cec23,eca3d6f7c0128d51cf164e8016ba85a604f005a2,Arts & Entertainment,Unknown,0.0,1445992439,0,0,Windows,8.1,Nokia RM-941,Nokia,0,Mobile/Tablet,0,7ce4ea00a764182800be42cfa8ede358d7d761de,ROU,45.1,21.6,327231,IP,70811,871950,1,Cell Phones,0.02,0
d8ab528eb58aa90762621251187e3beb14ef0238,app,d35dbb33e40db46f50b4bbaa80120d5b7825ece0,eeffeae8cd37a381987b7b0849ce49cfa510b84a,Arts & Entertainment,Above the Fold,0.0,1445991565,0,0,Windows,8,0,0,Telkomsel,Mobile/Tablet,0,fc31a29de9d08ed361f2cb3aeaa9c233c44531f0,IDN,-6.2,106.9,17133,User,66591,866168,2,Advertising#Comparison,0.06,w
cfb6848bee93699a96bc2b4374c67ae95b3b9b9d,app,52be8a8b8f16a455c8e67369cac9f40a8944ba9b,e57f5f8db4d73dcbba65213910aadcda3b49b7ca,Arts & Entertainment#Humor,Above the Fold,0.0,1445993556,0,0,Windows,7.5,Nokia Lumia 610,Nokia,Indosat,Phone,0,89137a386b1be240073c6b7fcbb87112467a41ea,IDN,-7.2,112.8,0,User,66591,866168,1,Advertising#Comparison,0.05,w
013dc0ad21c745bd541720115ce96c913487ee02,app,1ab335267bb1f1691652228eddff9ccf32ecd096,fba8759137fdf4647352b4a5d29401e4850cd950,Hobbies & Interests#Style & Fashion,Footer,0.0,1445993455,0,0,Windows,8,0,0,0,Mobile/Tablet,0,a27a023da84350baa23b59a886511cfbba4c6758,ROU,46.8,23.6,400456,User,70811,871946,1,Cell Phones,0.04,w
8a41ab84ee9936b51e91953177f9d39c224c3f6e,app,1ab335267bb1f1691652228eddff9ccf32ecd096,9937c72538e99b0a09dafc6a5d6eb5dbfbb21c8b,Hobbies & Interests#Style & Fashion,Footer,0.0,1445993346,0,0,Windows,8,0,Nokia,3,Phone,0,2b23e21385c090386f5f9314ce47ac4b14718a62,IDN,3.6,98.7,0,User,66591,866164,1,Advertising#Comparison,0.01,0
7c64effcff7bfbfe957f1e63e408a0a785d96006,site,1ab335267bb1f1691652228eddff9ccf32ecd096,358c337d466ed9344877c686eb67db3a9bb17f50,Shopping,Above the Fold,0.0,1445993559,0,0,Windows,8,Nokia Lumia 920,Nokia,Indosat,Phone,0,3d5ccf00871c4744d43e678b0219bc7bcfe321fd,IDN,-6.2,106.8,0,User,66591,866166,2,Advertising#Comparison,0.03,0
81ddd66143c4e702d3324a60c2ccc7bce41bfc1b,app,3668f3644c52a540ebff811fb2c2e94363dda045,b6e0eae113625fa9c814b47ae268e91e3758c354,Video & Computer Games,Unknown,0.29,1445992256,0,0,Windows,8.1,0,Acer,3,Mobile/Tablet,0,7fd2ff8708ff92e3d34e81310f86f7f399c73fc9,IDN,-6.2,106.8,0,User,66591,866166,2,Advertising#Comparison,0.04,0
35149b462c6e7b23a47d380c3fa993b1c9a37cf2,site,c2b8ed201bdf8a825e6d8d6710c80b6f000ddebe,b889856f1564c3f9c5c89aa957f1f47678661e59,Science#Weather,Unknown,0.0,1445991697,0,0,Windows,8.0,Nokia Lumia 630,Nokia,0,Mobile/Tablet,0,f70c599f44c18d5aa9e659551d8f6e3290468d3b,ZAF,-29.0,24.0,0,User,69719,868308,1,Advertising,0.07,w
9bfcdf0491840932037b8b21575f6bf4c48d7484,app,1ab335267bb1f1691652228eddff9ccf32ecd096,6ee7a0d704784232a936ae9c44601342e65e7e00,Sports,Footer,0.0,1445992740,0,0,Windows,8,Nokia Lumia 520,Nokia,0,Phone,0,49de181a8e7cd1bc1e36d2b45317b973cd09f1a8,ZAF,-29.0,24.0,0,User,68035,836488,2,Marketing,0.03,0
e38dc70190a4b864becedc8c0d61b2d0866a78a7,app,1ab335267bb1f1691652228eddff9ccf32ecd096,fba8759137fdf4647352b4a5d29401e4850cd950,Hobbies & Interests#Style & Fashion,Footer,0.0,1445991542,0,0,Windows,8,Nokia Lumia 520,Nokia,Telkomsel,Phone,0,2d635b30f2365785f33e6de8351dd4ac4df7ed07,IDN,-5.0,120.0,0,User,66591,866164,2,Advertising#Comparison,0.05,w
e20c68191b33a009c3ca55252662269305ddc5ce,app,453b743744414202317bdefd98e9c22439de8c47,63bb422d5cfa1219fe0ab782739083bc17b07456,Society#Uncategorized#0#0,Above the Fold,0.3,1445991749,50,F,Windows,8,0,Microsoft,Indosat,Mobile/Tablet,0,d03dcaa22ef55d798b32adce3a1d95c18d8bec9d,IDN,-6.1,106.8,11430,User,66591,866168,1,Advertising#Comparison,0.06,w
7c5f124f878a7d89bd23b28b37dad89cf4e18452,app,9f9e722a5209569959fc30193020ebffa5d0f13e,f3f447abf6aa15def97ddbcc0f8694eb8d8a4839,Arts & Entertainment,Above the Fold,0.0,1445993340,17,F,Windows,7.5,Nokia Lumia 900,Nokia,Telkomsel,Phone,0,4f46b103f2e2e6b404509ad698eb8c17ead91d07,IDN,-6.2,106.8,13890,User,66591,866164,1,Advertising#Comparison,0.06,w
cf6658a04bcb07eba2c599a05540b85c3f3e372b,app,7ac3523b1c75f99b1ef0001b86e7bb1002073f9d,2d6672c07085027891f90aac74d1a59b7c4b839b,Music#Arts & Entertainment,Above the Fold,0.0,1445992622,0,0,Windows,8,Nokia RM-941,Nokia,MTN & Others,Mobile/Tablet,0,0e551b693c21cde737f41d67684e2df58fa510ae,ZAF,-25.7,28.2,0,User,68035,836524,1,Marketing,0.03,w
b462af5962e2e8fbda140098d6eccb192c34f01c,app,1ab335267bb1f1691652228eddff9ccf32ecd096,9e2f564ea8403f0e8a36366bcc4d29b2b86bd299,Society,Above the Fold,0.0,1445993143,23,F,Windows,8,0,0,Telkomsel,Phone,0,8d2cb0ee6de89b0cb7725a0ec4f90acdeac3b22a,IDN,-6.1,106.8,11430,User,66591,866164,2,Advertising#Comparison,0.06,w
448382d9de2bd6484367e5492ad8a9e41d0df264,site,1fc1830e2285d1335799a74066d3af021961a85f,6bf7f9e385a2cef256507790c89fb851e1f1a753,Arts & Entertainment,Above the Fold,0.0,1445991094,0,0,Windows,8,0,0,0,Phone,0,4502f79fea3356a5e71c6d43ada57e44978e39b9,SVN,46.1,14.5,1500,User,71187,872724,2,0,0.1,w
d5985f54590a76b3c933a56c67481082ec7ca3b1,site,c1b64704ae13e62860cb3e6d7e90fbfbe82078ee,3070fdf063bb7e6f016c32b91ae35d0699a38e23,Science,Unknown,0.0,1445991238,0,0,Windows,8.1,0,Microsoft,Telkomsel,Phone,0,263208b3b37404e66e7529fa5f5368a9a488feec,IDN,-6.2,106.8,0,User,66591,866168,2,Advertising#Comparison,0.0,0
ed2d054c8d15d47bbc9ff5dbd9d1e59a2019b111,site,1ab335267bb1f1691652228eddff9ccf32ecd096,53ce7713950bd1a02752399220c2cd29b44e1425,Arts & Entertainment,Above the Fold,0.0,1445992289,0,F,Windows,8,Nokia Lumia 920,Nokia,Indosat,Phone,0,5f7f488392d9ec5fb646cc7fec51f949d09bce38,IDN,-7.4,112.6,61258,GPS,66591,866168,1,Advertising#Comparison,0.01,w
10f103d720b447af037e2d92a163d3e7cafadf1a,site,5396720e2b49e0cf316340526a0ad92575b5492a,c39748bb13ac60bef3f69a14e78f2fd49e4c5b71,Arts & Entertainment,Unknown,0.0,1445993980,0,0,Windows,8.1,0,Nokia,Optus,Mobile/Tablet,0,31ffb311b1975c660a1564daf366a3f6553002a7,AUS,-33.9,151.1,2196,IP,68983,866624,2,Cell Phones,0.2,0
c5d9f90bd77235b4531221c190cc093dc076c3dc,app,f4da8ebbd4130976b5bf24f4ffe02bd85cf13661,80713b4046ecff5388ba41e5d743561117bce415,Hobbies & Interests,Below the Fold,0.0,1445991590,0,0,Windows,8,0,0,Indosat,Mobile/Tablet,0,b79ef8be49a54c000af85c41afe1e3415d7bf22f,IDN,-7.8,110.4,55194,User,66591,866164,2,Advertising#Comparison,0.06,w
4a6edf07bceff1ad70e4cf335bd81504de1550b2,app,7ba4d649042a1a655f3a3ba02267fa1ab66d17e7,63a4d08fdc16944f469598cd8694cc858a5377a7,Arts & Entertainment,Above the Fold,0.0,1445990788,13,M,Windows,8,0,0,Indosat,Mobile/Tablet,0,33df0ba0024a0303fd999e36e691ca4bcb98f819,IDN,-6.1,106.8,11430,User,66591,866164,2,Advertising#Comparison,0.06,w
9b820d512a03c03850c0fa5417aa3f098492f10b,app,e96ef2cee6a838bd02d1fc9cb2a7a06cc9ca280f,8fe46d012fed46b1722d47b4d2031db81d7122e3,Sports,Footer,0.0,1445993695,0,0,Windows,7.5,Nokia Lumia 710,Nokia,Telkomsel,Phone,0,c728229a899cd0acd9e2c455f978587f798b0c21,IDN,-6.1,106.8,11430,User,66591,866164,1,Advertising#Comparison,0.06,w
019a18a45e8a19a7675ceb8acd606efb93b60600,app,1ab335267bb1f1691652228eddff9ccf32ecd096,9937c72538e99b0a09dafc6a5d6eb5dbfbb21c8b,Hobbies & Interests#Style & Fashion,Footer,0.0,1445993074,0,0,Windows,8,Nokia Lumia 620,Nokia,3,Mobile/Tablet,0,96dbea42ecb58a7cae8b337e244bdeb208bb49f9,IDN,-6.2,106.8,0,User,66591,866168,1,Advertising#Comparison,0.06,w
566a24d4814a026e794c800caf00eb3db29a722b,app,3b8942b820d52917b5ce3394f27676f761e96641,6501f7f34c03e2fb37150e9af1323df8f9cfd4cc,Arts & Entertainment#Hobbies & Interests#Video & Computer Games#0#0,Above the Fold,0.05,1445992383,0,0,Windows,8,Nokia Lumia 520,Nokia,Excelcomindo,Phone,0,2ce37fa6ffa8307729b5f69ad1815afe5812667c,IDN,-6.9,107.6,40000,GPS,66591,866164,2,Advertising#Comparison,0.05,w
e9ec8343e11a44786e525bacd1efbc92a3c70707,app,27e51a2409d21deec00f34b4d241061d27649205,7686af2d6a6854521736a7fd524ee7d4cbd581ab,Arts & Entertainment,Unknown,0.0,1445993492,0,0,Windows,8,0,0,Indosat,Phone,0,242b202b643bc2fbea48084547211822121b8d8a,IDN,-6.1,106.8,11430,User,66591,866168,2,Advertising#Comparison,0.06,w
7bea621308ca295822029ec64472a95a1307aefe,app,77b4f6dbb5fcec348386a467bc72793f5b457851,85d0d8cb55b4b153b28ddfe5a121c0e5188eff07,Hobbies & Interests,Unknown,0.0,1445991141,0,0,Windows,8.1,Nokia RM-941,Nokia,Telstra,Mobile/Tablet,0,498052e176138d997f5b69cae92b7af589eedfb5,AUS,-33.9,151.2,1001,IP,68979,866620,2,Cell Phones,0.24,0
67a643fd2ec09c05cb07962a3cbb4170ed9083e9,app,2a541889907d0cdc0f00340428b232797419bb07,53b6e932e9d1cd2609378ff270fcc67fc232e928,Hobbies & Interests,Unknown,0.75,1445991229,0,0,Windows,7.5,Nokia Lumia 710,Nokia,3,Phone,0,24c0de5f74c6d3b49dc17bfa9930b4a5c05bb325,IDN,-6.2,106.8,14340,User,66591,866168,1,Advertising#Comparison,0.06,w
efe8f9435f1bedfbc44292b9b50de49c54b70ddf,app,1ab335267bb1f1691652228eddff9ccf32ecd096,5cb593bce0c7f47bafeb6966847e66db77712384,Music#Technology & Computing,Above the Fold,0.0,1445992908,0,0,Windows,8.1,0,Nokia,Vodafone DE,Mobile/Tablet,0,bd760ff3f81ba93fc447994707579c31aa89d83e,DEU,53.6,10.0,0,User,70783,871918,1,Advertising,0.0,0
515440d058e94f714be130424e9f7ddaa9c86b9e,app,89e518c553c99bfafc0c07bb7d72e414343e2bcd,a4af1357264368fd2d9f013c339a284e76c6fcfb,Hobbies & Interests,Unknown,0.23,1445992054,0,0,Windows,8.1,Nokia RM-941,Nokia,0,Mobile/Tablet,0,7ce4ea00a764182800be42cfa8ede358d7d761de,ROU,45.1,21.6,327231,IP,70811,871950,1,Cell Phones,0.0,0
a3f2fc76406eed16ade908103a630d630a95cbef,site,82dbf941d9b7ceab45ab2533bbd235645e5fe2df,ee527c154065ae8e7935c6674f845a316e70fb99,Arts & Entertainment#Books & Literature,Above the Fold,0.0,1445990911,0,0,Windows,8,Nokia Lumia 520,Nokia,Telkomsel,Phone,0,3294f59b33492563c3fe915e0fc99c3afdae2132,IDN,-6.1,106.8,11430,User,66591,866168,1,Advertising#Comparison,0.06,w
17904bbbcf4c06303e12e10090a4539305b0aef1,site,c7a1a22fd199316f520b8f6743cd930959a7b0e6,fcd4b0b4e8982127e231e2fcbb22b0c77f69b444,News,Unknown,0.0,1445992595,0,0,Windows,8,0,0,0,Phone,0,e843cc80856e0ab03cb40afdd4a96e1dc30e865d,SVN,46.1,14.5,1500,IP,70955,872310,1,Vegetarian#Wine#Comparison,0.2,w
e2a3a0675400664cddc817bed46a3a2ee9075774,app,1ab335267bb1f1691652228eddff9ccf32ecd096,9937c72538e99b0a09dafc6a5d6eb5dbfbb21c8b,Hobbies & Interests#Style & Fashion,Footer,0.0,1445993884,0,0,Windows,7.5,Nokia Lumia 900,Nokia,T-Mobile DE,Mobile/Tablet,0,895fde8548711ea1c7a62a916258cca897507848,DEU,53.9,10.7,23564,IP,70783,871918,1,Advertising,0.03,w
e07ff0c1d9eeebd30b28e3139d62b072d211210d,app,f4da8ebbd4130976b5bf24f4ffe02bd85cf13661,2bb6a022887323a92a89e2cf3c79e46e5b20fb5e,Hobbies & Interests#News,Above the Fold,0.0,1445993550,0,0,Windows,8,0,0,Telkomsel,Phone,0,1c574f3e1d3dd3eb97a01b12638e0f89008d1b7a,IDN,-7.2,112.8,60161,User,66591,866164,2,Advertising#Comparison,0.06,w
50ac266dfd59f8f48ffb359d6eb9f2bea67252a4,app,1ab335267bb1f1691652228eddff9ccf32ecd096,fba8759137fdf4647352b4a5d29401e4850cd950,Hobbies & Interests#Style & Fashion,Footer,0.0,1445993320,0,0,Windows,8,0,0,Excelcomindo,Phone,0,cadfdfb4142dda4d0a3da147981a0eff05b6bd27,IDN,-6.1,106.8,11430,User,66591,866168,2,Advertising#Comparison,0.06,w
1174c94b91156803b458dbebc04a166a8189f58a,app,d35dbb33e40db46f50b4bbaa80120d5b7825ece0,fa8f48696e561aa2f5ebd7f23d67d53342268cf9,Arts & Entertainment#Business,FullScreen,0.0,1445991161,0,0,Windows,8,0,0,Telkomsel,Phone,0,463eeaf6d88a6ab9c34a851e41e7a2549fa617fa,IDN,-7.4,109.7,53411,User,66591,866168,2,Advertising#Comparison,0.06,w
1227a6de778ab7e5e5d020c2677fe64791e627e4,app,abacb55691278d33d73e40141159bc0fe4d1f7a1,716f57a6ea30792324b0a37d91d56965c67dc9b4,Technology & Computing,Unknown,0.0,1445991882,0,0,Windows,8.1,0,Microsoft,Telkomsel,Phone,0,71892054f59ca7250a9555b8d4da861f38af86fb,IDN,-5.0,120.0,0,User,66591,866164,2,Advertising#Comparison,0.03,0
8792c9f41711740d9891b48b3e69f5839e2d6c71,app,9f9e722a5209569959fc30193020ebffa5d0f13e,458577c93339a06d9dfc12d5755460e68140d8d8,Arts & Entertainment,Unknown,0.0,1445992203,0,0,Windows,8,0,0,3,Phone,0,a812b475a6f0874660c1103c62e1da01336cf028,IDN,-6.2,106.8,0,User,66591,866164,2,Advertising#Comparison,0.35,w
84b5f0fa0a2a0604d339fced3b99fda114b909b3,app,9f9e722a5209569959fc30193020ebffa5d0f13e,f3f447abf6aa15def97ddbcc0f8694eb8d8a4839,Arts & Entertainment,Above the Fold,0.0,1445990728,43,M,Windows,8,Nokia Lumia 520,Nokia,0,Phone,0,8a3413e1b13f90dac18434660a7e46f040b377ec,IDN,-6.3,107.1,42115,GPS,69231,867170,1,Buying/Selling Cars#Performance Vehicles,0.89,w
67d8901e27b34b0187a139f6ed37ff4dcbb838ab,site,1ab335267bb1f1691652228eddff9ccf32ecd096,19695e7f9ced0bd6ba74de745e03fd811565b80b,Science#Weather,Above the Fold,0.0,1445993203,0,0,Windows,8,0,0,3,Phone,0,dc97cdad1ca990c9c837a3856de9ef2dd1545a3e,IDN,-6.2,106.8,14340,User,66591,866164,2,Advertising#Comparison,0.06,w
eda4eb2c37ec1a808a124e7ad4d3f7c13f4a60cb,app,9f9e722a5209569959fc30193020ebffa5d0f13e,f3f447abf6aa15def97ddbcc0f8694eb8d8a4839,Arts & Entertainment,Above the Fold,0.0,1445990700,26,M,Windows,8,0,0,3,Phone,0,9ae18c6bef2c0bfcaa863a3255c5373ba9fe4fc2,IDN,-6.2,106.8,14340,User,66591,866164,2,Advertising#Comparison,0.06,0
dc5d022206ba08a7b44a5db9fb81bb8f4f305388,app,f40f1f7f79217ec6945ca74ea6abac22e0218883,8059d5b10c815855f9bd4c51923357dda0ccdf48,Dating#Society,Above the Fold,0.0,1445990461,0,0,Windows,8,Nokia Lumia 520,Nokia,Indosat,Phone,0,8bedffbdf4ce52e7fe2c6b17f22c2a25e5aad9f7,IDN,-6.2,106.8,0,User,66591,866164,1,Advertising#Comparison,0.6,w
1b6f570aec664749f93c8c5aaffc51359dec5225,app,abacb55691278d33d73e40141159bc0fe4d1f7a1,716f57a6ea30792324b0a37d91d56965c67dc9b4,Technology & Computing,Unknown,0.0,1445991858,0,0,Windows,8,Nokia Lumia 920,Nokia,Indosat,Phone,0,3d5ccf00871c4744d43e678b0219bc7bcfe321fd,IDN,-6.2,106.8,0,User,66591,866166,2,Advertising#Comparison,0.03,0
f83c98b84d2411a130ab3852663661a8879d7595,app,52be8a8b8f16a455c8e67369cac9f40a8944ba9b,e57f5f8db4d73dcbba65213910aadcda3b49b7ca,Arts & Entertainment#Humor,Above the Fold,0.0,1445993398,0,0,Windows,8,0,0,Indosat,Mobile/Tablet,0,1f601f7a328d881dd8b0d11d19f63523cf0dc166,IDN,-6.1,106.8,11430,User,66591,866164,2,Advertising#Comparison,0.06,w
ddee35d622944c2dd3cd83b684c70890f9cc4ff3,site,1ab335267bb1f1691652228eddff9ccf32ecd096,19695e7f9ced0bd6ba74de745e03fd811565b80b,Science#Weather,Above the Fold,0.0,1445993645,0,0,Windows,8.1,0,Nokia,3,Mobile/Tablet,0,c96ec867db0d4732f43b065650b4a187b979e20d,IDN,-6.2,106.8,0,User,66591,866164,2,Advertising#Comparison,0.0,0
d606e785ab2997e31caec93bce4fea48c9995a2d,app,9aace33000121397c72e0d76662aa78c974f3679,4110235f8f9f95de26c76abc8826dd65049c5ff7,Travel,Unknown,0.0,1445992862,0,0,Windows,7.8,Nokia Lumia 710,Nokia,0,Mobile/Tablet,0,b264de658791c46f5217b596975c8f3557016ede,AUS,-32.0,115.9,6000,IP,68983,866624,2,Cell Phones,0.19,0
5a7d2b970e761c311d1b6594a88f0e862b5280ea,site,2aa9189f7e662d65e4fd2be3b93ce58410ed183d,ab9b5e069128e7ba37db29206f06bb35bc5783ff,Arts & Entertainment#Television,Above the Fold,0.0,1445992548,0,0,Windows,8,Nokia Lumia 520,Nokia,0,Phone,0,b6ade545a71c4686a2a2ebd9a397f80fc36777d3,ZAF,-29.0,24.0,0,User,67475,834880,2,Buying/Selling Cars#Car Culture,0.02,0
a6f0f4c0a1118292f7329b299b7d12243f0a18b7,app,9f9e722a5209569959fc30193020ebffa5d0f13e,f3f447abf6aa15def97ddbcc0f8694eb8d8a4839,Arts & Entertainment,Above the Fold,0.0,1445991266,19,F,Windows,8.1,0,Nokia,AT&T Mobility,Phone,02be064a74c2928b9ae7b5d86fe7b9dcf3fd2b7e,dcccb70507af8a0f576f1c148980de6aa0faf262,USA,38.0,-97.0,67123,User,68523,838492,2,Advertising#Comparison,1.03,w
3d65999e7ddf41c2efc9e2a59fd09f3284fb861f,app,f4da8ebbd4130976b5bf24f4ffe02bd85cf13661,80713b4046ecff5388ba41e5d743561117bce415,Hobbies & Interests,Below the Fold,0.0,1445993142,0,0,Windows,8.0,Nokia Lumia 630,Nokia,0,Phone,0,d67d268af497f71817a3695d2de95a11e4aa0ecd,ZAF,-29.0,24.0,0,User,68035,836484,2,Marketing,0.02,0
1db50ddccd484270bd78d772f3d4bd0481e0f72d,site,b5cec46354cb42ef053ffccaaf44f872b195025c,ad71f825154cfc3579d580693b9c6b201ec23f9e,Arts & Entertainment,Unknown,0.0,1445990795,0,0,Windows,8,0,0,Indosat,Mobile/Tablet,0,11cc6bbd6f6c3f9a9ddab6c4ee21c2275402a2de,IDN,-6.1,106.8,11430,User,66591,866168,2,Advertising#Comparison,0.06,w
8a8e9267dc8d38b3303fb16db936a326f59025d5,app,c2100c8402fbf3c2aaf9078a6effaac429e675b4,a5838e01d39e95ddef1d0fe879e4dd3b25fe3566,News,Unknown,0.0,1445990882,0,0,Windows,7.8,Nokia Lumia 610,Nokia,0,Mobile/Tablet,0,95ab14f99e845451da7d4e56c5b92d1203e33250,ROU,46.2,21.3,0,IP,70811,871946,1,Cell Phones,0.0,0
f91273541dec8dadd53deb4c2757a2e2431f59a8,app,1ab335267bb1f1691652228eddff9ccf32ecd096,c7f3553ced216a983e60b8206389fc34cce69e49,Hobbies & Interests#Style & Fashion,Footer,0.0,1445993983,0,0,Windows,8,0,0,3,Phone,0,d791dfbe90db5839f21e1c0d5d60c10b4febc661,IDN,-7.4,109.7,53411,User,66591,866164,2,Advertising#Comparison,0.06,w
feb42b906c2d22c90a7c260a018f193ae054a7bd,app,1ab335267bb1f1691652228eddff9ccf32ecd096,fba8759137fdf4647352b4a5d29401e4850cd950,Hobbies & Interests#Style & Fashion,Footer,0.0,1445991413,0,0,Windows,8,Nokia Lumia 520,Nokia,Telkomsel,Mobile/Tablet,0,372e94202cc698eb2fb56dab87f0381c65368889,IDN,-6.1,106.8,11430,User,66591,866164,1,Advertising#Comparison,0.06,w
